ID,Edge,R2,R4,ep,as,J,Je,ep1,ep2,ti,to,R1,R3,R5,t1,t2,t3,t4,Convection,Radiation,‚‘t,SAT,ar,ƒ°R
464,Hoka,0.09884,4.82843,0.35696,0.20383,487.17574,59.62102,0.73866,0.73114,-2.2294,31.22142,0.04,0.035318419,0.11,34.32528518,33.61301271,33.35849696,-1.436705021,6.362893898,0.843424093,7.206317991,34.6135379,3.313838432,5.112588419
465,Hoka,0.02734,4.767,0.55632,0.83258,600.36353,54.30039,0.03621,0.26881,23.11725,12.15725,0.04,0.039701364,0.11,32.5005632,32.44867452,32.37332517,23.32601938,1.883733911,0.014169547,1.897903458,32.57647934,0.188051338,4.984041364
466,Hoka,0.03296,2.03419,0.62901,0.26329,42.29163,67.65974,0.25967,0.29337,18.33564,-2.54678,0.04,0.038593105,0.11,-3.518502539,-3.193414068,-2.812765599,17.25069668,-9.516211719,-0.346909366,-9.863121085,-3.913027382,0.911364144,2.255743105
467,Hoka,0.07277,2.61129,0.14424,0.87396,898.21037,122.81936,0.88298,0.34127,33.65313,1.90497,0.04,0.037226399,0.11,35.24270706,35.20185159,35.18095147,33.71488761,0.522503036,0.038929767,0.561432802,35.26516437,1.862657435,2.871286399
468,Hoka,0.06459,3.46743,0.69324,0.44277,207.16994,92.31433,0.77504,0.77748,37.74806,31.34095,0.04,0.03494209,0.11,32.60269144,32.69307566,32.74197199,37.59413115,-1.222408117,-0.176945054,-1.399353171,32.54671731,3.618780239,3.71696209
469,Hoka,0.0777,1.14084,0.34842,0.29542,195.50155,140.89891,0.06347,0.38385,17.90359,-7.78754,0.04,0.039481047,0.11,-6.691734331,-5.29478455,-4.584964223,15.92592622,-17.74550817,-0.233253478,-17.97876165,-7.410884797,0.328609183,1.408021047
470,Hoka,0.00843,2.51564,0.28963,0.92357,50.30002,147.62486,0.83026,0.06191,-1.93812,20.78367,0.04,0.039449639,0.11,20.60718344,20.53609479,20.20342317,-1.010510065,8.316790315,0.116027274,8.432817589,20.94449614,0.348774195,2.713519639
471,Hoka,0.0906,4.78994,0.38439,0.48413,773.93306,75.27773,0.43009,0.37847,10.72082,5.12047,0.04,0.037824388,0.11,20.07856104,19.90995525,19.83956441,10.92552901,1.759771173,0.101219861,1.860991034,20.15300068,1.43796907,5.068364388
472,Hoka,0.07421,1.57414,0.51166,0.69899,371.71654,148.33547,0.43535,0.47002,-2.03767,23.74341,0.04,0.037501128,0.11,31.00435163,29.63895536,28.94896883,-0.0137704,17.24966319,1.149424078,18.39908727,31.74031512,1.665864523,1.835851128
473,Hoka,0.09718,1.8006,0.98223,0.64647,187.46492,148.69975,0.05097,0.04339,0.70987,7.23622,0.04,0.039782124,0.11,6.050714386,5.797230864,5.693463497,0.996793105,2.594184186,0.014207679,2.608391865,6.15505006,0.136918566,2.087562124
474,Hoka,0.04913,2.04079,0.04139,0.99989,403.54535,91.29405,0.04907,0.04644,5.02172,14.51745,0.04,0.039778131,0.11,31.42512744,30.84594251,30.37700512,6.318490658,11.72343469,0.06538947,11.78882416,31.8966804,0.139441792,2.279698131
475,Hoka,0.07129,2.45621,0.41113,0.61197,851.46421,1.04727,0.50439,0.20786,13.37828,36.64195,0.04,0.038484188,0.11,58.60247038,57.39766784,56.74728424,15.23728237,16.25958995,0.640431576,16.90002153,59.27847124,0.984698226,2.715984188
476,Hoka,0.03319,4.98215,0.23297,0.43098,442.03794,136.45913,0.46619,0.5889,6.19837,16.48937,0.04,0.037028059,0.11,23.25799541,23.14831533,23.02595195,6.561877362,3.05908453,0.245527853,3.304612383,23.39017991,2.006546814,5.202368059
477,Hoka,0.07677,6.32624,0.19938,0.55967,609.7808,80.97956,0.5332,0.98649,27.56964,7.99799,0.04,0.035689065,0.11,22.16708991,22.23042367,22.25986646,27.47889213,-0.736069719,-0.088910944,-0.824980662,22.13409068,3.019786757,6.588699065
478,Hoka,0.09622,3.13111,0.84026,0.22355,808.49697,146.84438,0.44168,0.87697,19.36811,-4.29303,0.04,0.03653274,0.11,-1.551444062,-0.954834286,-0.728313918,18.68605767,-5.663009205,-0.537466532,-6.200475738,-1.799463091,2.372707304,3.41386274
479,Hoka,0.05593,5.64201,0.64381,0.69059,839.51653,37.7349,0.40694,0.34352,6.02158,39.43117,0.04,0.038014228,0.11,63.19076491,62.64381015,62.27205861,7.097300078,9.293788297,0.485485142,9.779273439,63.58193585,1.305939857,5.885954228
480,Hoka,0.03908,0.87494,0.97096,0.65442,840.34208,118.86139,0.80244,0.2241,1.20393,36.65165,0.04,0.038151028,0.11,53.57201371,51.64525742,49.7643021,6.627246071,47.02388301,2.278990361,49.30287337,55.54412864,1.211613235,1.102171028
481,Hoka,0.04458,4.27277,0.23411,0.69019,515.09261,75.47027,0.24177,0.75324,8.51409,34.86908,0.04,0.038054586,0.11,49.19352807,48.78740824,48.44073435,9.516180203,8.666847252,0.443063682,9.109910935,49.5579245,1.278041684,4.505404586
482,Hoka,0.03867,4.11012,0.24956,0.77233,645.78599,92.92381,0.55888,0.1153,9.18649,29.83731,0.04,0.039058069,0.11,50.13316897,49.76475016,49.39263412,10.23448765,9.30290107,0.224350316,9.527251386,50.51425903,0.602904175,4.337848069
483,Hoka,0.02901,3.97154,0.45234,0.73913,941.79436,33.56984,0.95042,0.39759,34.73033,-8.1225,0.04,0.036734843,0.11,21.60941828,21.70119824,21.81741756,34.38231911,-2.905483057,-0.258252307,-3.163735364,21.48286886,2.222111625,4.187284843
484,Hoka,0.07157,5.38545,0.69979,0.96322,375.83389,50.56301,0.41049,0.27038,30.17193,8.72821,0.04,0.038297944,0.11,22.98071106,23.07253021,23.12166372,30.03080793,-1.228337556,-0.054590372,-1.282927928,22.92939395,1.111062104,5.645317944
485,Hoka,0.01821,0.26801,0.71028,0.17451,950.80258,92.07739,0.25807,0.85513,12.84658,23.58868,0.04,0.037863607,0.11,26.68417276,26.1036796,24.89667441,16.35312846,30.17512983,1.702583467,31.8777133,27.95928129,1.410585038,0.474083607
486,Hoka,0.07214,3.44494,0.23129,0.79474,123.45663,21.22878,0.39168,0.77184,5.19942,-10.60766,0.04,0.037033449,0.11,-6.428292636,-6.199363264,-6.081841166,4.850345549,-2.93805246,-0.235351639,-3.173404099,-6.5552288,2.002616035,3.704113449
487,Hoka,0.01497,1.8659,0.67353,0.73505,865.66889,136.71635,0.50839,0.39718,30.63894,27.11253,0.04,0.037541625,0.11,50.38519543,50.23946493,49.87400334,31.70977201,9.136539536,0.598296915,9.734836452,50.77458889,1.637099344,2.068411625
488,Hoka,0.09188,2.52964,0.60178,0.14474,471.24034,133.00842,0.66179,0.7728,15.84031,0.665,0.04,0.035510723,0.11,0.374036734,0.887598501,1.086085112,15.22546679,-4.962165273,-0.627318478,-5.589483751,0.150457384,3.160507781,2.807030723
489,Hoka,0.05469,4.28891,0.18434,0.89815,450.07007,64.13659,0.13216,0.37785,5.16515,25.53501,0.04,0.039033209,0.11,42.26588037,41.81424347,41.49190232,6.073543842,8.058528817,0.199597019,8.258125836,42.59620541,0.619210477,4.532633209
490,Hoka,0.02314,2.73602,0.75625,0.29338,257.154,121.08893,0.34819,0.25985,4.87778,-6.68929,0.04,0.038465546,0.11,-7.224095043,-7.127783677,-6.967685608,4.419947231,-4.002451736,-0.159664345,-4.162116081,-7.390579687,0.997290883,2.947625546
491,Hoka,0.00148,1.75249,0.432,0.48255,302.14492,25.90709,0.95057,0.54228,-4.49206,34.21904,0.04,0.035703073,0.11,39.15257647,39.11857375,38.29830228,-1.964830404,20.50678682,2.468027694,22.97481451,40.07156906,3.008793766,1.939673073
492,Hoka,0.01209,1.49637,0.54656,0.50638,309.33801,70.96388,0.35283,0.78995,31.67699,37.65128,0.04,0.03725754,0.11,42.513678,42.43454883,42.19069785,32.39694111,6.096274369,0.448735717,6.545010086,42.7754784,1.840204731,1.69571754
493,Hoka,0.08418,3.40144,0.99055,0.5145,555.26281,135.1994,0.02332,0.15451,14.08208,38.47962,0.04,0.039812115,0.11,44.74059213,44.03068105,43.69493548,15.00973763,8.393639209,0.039611958,8.433251167,45.07792218,0.117982073,3.675432115
494,Hoka,0.05956,0.3233,0.53901,0.67589,940.18449,5.98847,0.22121,0.86686,6.53421,16.97733,0.04,0.038138087,0.11,41.8085319,37.85194775,35.31842608,13.84153465,63.33804174,3.092182313,66.43022405,44.46574086,1.220507545,0.570998087
495,Hoka,0.02776,1.25981,0.16524,0.67061,164.73425,94.58995,0.94826,0.47238,29.58361,-8.39151,0.04,0.036196273,0.11,-3.349151446,-2.7115207,-1.880113767,27.0569752,-20.78517333,-2.184233935,-22.96940727,-4.267927737,2.627153861,1.473766273
496,Hoka,0.05739,3.9944,0.63287,0.45596,539.88611,82.18225,0.61885,0.86415,0.41598,19.41035,0.04,0.035439071,0.11,27.59290734,27.22130888,26.991842,1.12822657,5.736672012,0.738296802,6.474968814,27.85190609,3.217443845,4.237229071
497,Hoka,0.05404,3.27544,0.81356,0.21644,108.88217,23.24931,0.85772,0.38538,3.52422,11.24542,0.04,0.036946121,0.11,11.35753921,11.23577261,11.15252311,3.772079463,2.081237637,0.172030212,2.25326785,11.44766992,2.066441252,3.516426121
498,Hoka,0.00467,4.57425,0.40645,0.65131,180.70892,28.8441,0.73027,0.71668,-9.7203,24.24486,0.04,0.035419784,0.11,28.52857312,28.49076419,28.20400099,-8.829725605,7.1690801,0.927050762,8.096130862,28.85241836,3.232809332,4.764339784
499,Hoka,0.00705,2.02922,0.41087,0.39828,396.8464,103.02504,0.43766,0.75589,32.47702,-5.76284,0.04,0.036781474,0.11,-0.133744779,-0.028430775,0.521016645,30.83382277,-13.7361855,-1.201971095,-14.9381566,-0.731271043,2.187599852,2.223051474
500,Hoka,0.0243,0.80201,0.82816,0.63804,133.20225,46.33323,0.02776,0.68862,-6.60883,18.45058,0.04,0.039751309,0.11,19.41108468,18.76329348,17.70360013,-3.676441853,26.4923338,0.165740265,26.65807407,20.47740764,0.156403987,1.016061309
501,Hoka,0.03219,4.43218,0.80411,0.61698,55.47807,24.41703,0.83351,0.4254,38.33245,13.28642,0.04,0.036715048,0.11,14.13092222,14.29987317,14.49257407,37.75510909,-4.817522574,-0.431031188,-5.248553763,13.92098007,2.236788628,4.651085048
502,Hoka,0.09049,4.29964,0.88622,0.42367,306.40152,115.55316,0.31277,0.26084,15.60998,35.28547,0.04,0.038541699,0.11,36.29480673,35.88240194,35.70674958,16.11130089,4.391308887,0.166153759,4.557462646,36.47710524,0.945923888,4.578671699
503,Hoka,0.07445,3.20656,0.70459,0.22482,428.1825,65.57931,0.71216,0.10069,7.5102,30.4293,0.04,0.03913594,0.11,32.31643819,31.77802832,31.49500379,8.305701489,7.075613334,0.15621838,7.231831714,32.60571146,0.55196056,3.47014594
504,Hoka,0.0754,6.16402,0.36592,0.86926,148.69251,114.51014,0.57424,0.9024,17.32789,34.75402,0.04,0.035606955,0.11,38.41975198,38.17068077,38.05305919,17.69125649,2.940539552,0.362792154,3.303331706,38.55188525,3.084401243,6.425026955
505,Hoka,0.05309,0.97597,0.02573,0.24877,825.37711,23.55008,0.48147,0.10583,36.74602,-6.17196,0.04,0.039151241,0.11,3.845993535,5.328463184,6.421710999,33.67441214,-27.33119538,-0.592512459,-27.92370784,2.729045222,0.541974519,1.218211241
506,Hoka,0.07454,1.25502,0.11871,0.39335,174.59159,34.2544,0.02169,0.88605,21.65993,10.46347,0.04,0.039803539,0.11,13.49338086,13.90486495,14.12459293,21.05269562,-5.493199357,-0.027113218,-5.520312575,13.27256835,0.123394475,1.519363539
507,Hoka,0.09124,6.00894,0.42949,0.67323,710.03904,105.93653,0.24264,0.26825,4.51809,33.68866,0.04,0.038710288,0.11,52.1887701,51.49273086,51.19742311,5.357242965,7.382693929,0.245969386,7.628663315,52.49391664,0.832925584,6.288890288
508,Hoka,0.03854,6.0188,0.58328,0.95792,692.50784,53.75825,0.4686,0.85881,34.31625,-6.41223,0.04,0.036387339,0.11,21.15139258,21.23317786,21.31039501,34.08282028,-1.930428711,-0.191659625,-2.122088335,21.06650904,2.482086279,6.243727339
509,Hoka,0.03069,0.20447,0.71119,0.57968,867.03346,22.76898,0.74776,0.93365,2.52657,23.90451,0.04,0.034422666,0.11,40.99858424,37.88804674,34.39919065,13.67544993,87.22140231,14.13205161,101.3534539,45.0527224,4.050626117,0.419582666
510,Hoka,0.08848,1.53034,0.06589,0.76134,635.00259,72.40833,0.99231,0.24116,-0.3207,3.4013,0.04,0.03791725,0.11,23.67038332,22.46888544,21.95399512,1.173024754,12.87225798,0.707057968,13.57931595,24.21355596,1.373220551,1.80673725
511,Hoka,0.09902,0.90897,0.20276,0.44307,614.58727,58.91621,0.47464,0.1208,18.66225,18.58199,0.04,0.039050494,0.11,29.5263776,28.5966211,28.22995326,19.69510412,9.166696145,0.222886724,9.389582869,29.90196091,0.607870929,1.197040494
512,Hoka,0.08564,5.15336,0.38174,0.53248,650.94165,117.15552,0.18876,0.45425,19.57366,-12.34642,0.04,0.038643183,0.11,0.917761037,1.214308364,1.34811888,19.19276082,-3.345262901,-0.117456943,-3.462719844,0.779252243,0.877785593,5.427643183
513,Hoka,0.09017,6.44593,0.46079,0.7536,258.22373,91.19686,0.83416,0.38152,14.80208,23.50064,0.04,0.037005415,0.11,30.04310581,29.83747038,29.7530784,15.05293836,2.109799449,0.170731064,2.280530512,30.13432704,2.023072189,6.723105415
514,Hoka,0.07739,2.34789,0.0733,0.60064,60.56275,137.5875,0.08906,0.11161,24.36932,5.60182,0.04,0.039529891,0.11,7.014526599,7.536152473,7.802592764,23.62789545,-6.661007276,-0.079215938,-6.740223214,6.74491767,0.297312159,2.614809891
515,Hoka,0.00702,2.80503,0.40057,0.47713,399.83441,24.83738,0.1352,0.69841,11.37764,10.07239,0.04,0.038867023,0.11,17.84690255,17.83156466,17.7466447,11.61797733,2.122999166,0.061885619,2.184884785,17.93429795,0.728752278,3.000917023
516,Hoka,0.03862,1.58519,0.48968,0.72225,284.46862,94.57472,0.21976,0.43425,-3.51138,29.8717,0.04,0.038499072,0.11,35.90156851,35.04272956,34.18657982,-1.065178937,21.40374337,0.834448111,22.23819148,36.79109617,0.97465207,1.812309072
517,Hoka,0.0405,1.52271,0.33403,0.61731,974.17558,33.24499,0.59361,0.7267,-8.7031,13.12338,0.04,0.036012124,0.11,37.70103962,36.60149403,35.62379102,-5.716679869,24.44257528,2.706698638,27.14927392,38.78701058,2.768426206,1.749222124
518,Hoka,0.07651,5.30731,0.70608,0.11258,833.9128,64.64636,0.37859,0.12682,11.18739,-12.12703,0.04,0.039064273,0.11,-9.877506448,-9.586216201,-9.437489998,10.76859602,-3.718155085,-0.089062888,-3.807217973,-10.02979517,0.598837904,5.572884273
519,Hoka,0.04962,3.05415,0.07292,0.64555,861.47285,103.96004,0.03224,0.49406,-9.92237,19.30426,0.04,0.03971714,0.11,42.50933541,41.70968227,41.06961908,-8.149660489,16.00157979,0.113961215,16.11554101,43.15395705,0.178046819,3.29348714
520,Hoka,0.02047,5.05861,0.3159,0.9538,193.55982,10.72693,0.95323,0.09627,33.43117,33.02757,0.04,0.039144112,0.11,40.85031725,40.82126916,40.76572144,33.58726625,1.38869302,0.030363832,1.419056853,40.90707953,0.546626067,5.268224112
521,Hoka,0.05964,1.3154,0.3884,0.18124,743.41494,55.04852,0.11797,0.82265,21.79818,34.44299,0.04,0.038976763,0.11,38.92205711,38.2519411,37.81399756,23.03414179,10.94858858,0.28742767,11.23601625,39.37149776,0.656312154,1.564016763
522,Hoka,0.01718,2.73964,0.67123,0.90779,191.79763,31.84135,0.68818,0.86915,28.16768,26.63163,0.04,0.035017178,0.11,33.20305106,33.17323972,33.11247666,28.35855591,1.5190763,0.216159261,1.735235561,33.27246049,3.557412841,2.941837178
523,Hoka,0.09229,3.89354,0.81767,0.2705,15.25974,59.81683,0.25905,0.61878,-5.47982,36.25351,0.04,0.038059789,0.11,33.9251504,33.04542576,32.6826331,-4.431280497,9.06981635,0.462360948,9.532177299,34.30643749,1.274449588,4.173889789
524,Hoka,0.09476,0.4448,0.59849,0.58267,348.64376,56.50298,0.383,0.53592,2.61406,7.28697,0.04,0.037536431,0.11,13.98696305,12.41848409,11.79717655,4.434793274,15.53268856,1.019432121,16.55212068,14.64904788,1.640785041,0.727096431
525,Hoka,0.07534,3.94347,0.11491,0.91393,644.26962,31.22602,0.25446,0.50598,-7.52757,30.5449,0.04,0.038222244,0.11,55.38573103,54.24825769,53.6711833,-5.866804566,14.42685954,0.671008044,15.09786758,55.98964573,1.162775659,4.207032244
526,Hoka,0.09538,4.22778,0.13698,0.49969,50.62414,106.95931,0.53567,0.15699,-4.83567,-4.06034,0.04,0.03877723,0.11,-3.608486738,-3.634660795,-3.645301993,-4.805483942,0.266029937,0.008388777,0.274418714,-3.59750999,0.788330147,4.51193723
527,Hoka,0.00597,5.27595,0.13262,0.29625,499.31577,94.72127,0.37215,0.1063,27.60208,30.03151,0.04,0.039193844,0.11,35.85595359,35.84688075,35.78731635,27.76925125,1.489109995,0.030628648,1.519738643,35.91674313,0.514210645,5.471113844
528,Hoka,0.0678,5.84544,0.6762,0.66841,900.80906,63.76826,0.91299,0.61157,-6.92944,39.18239,0.04,0.035339711,0.11,63.02443939,62.2416036,61.83356244,-5.659352438,10.20102897,1.345221588,11.54625056,63.48628941,3.296779159,6.098579711
529,Hoka,0.08275,4.63644,0.97796,0.15383,788.90014,56.31658,0.95258,0.12557,19.71732,-10.47923,0.04,0.038892481,0.11,-7.374830597,-6.914305232,-6.697858415,19.10514127,-5.411170411,-0.154090798,-5.56526121,-7.597441045,0.71191067,4.908082481
530,Hoka,0.07683,0.70193,0.3322,0.4975,672.6188,99.55624,0.74275,0.99841,22.16844,14.75245,0.04,0.034208749,0.11,27.62698407,27.17260255,26.97028804,22.81899274,5.057862637,0.856253166,5.914115803,27.8635487,4.232287568,0.962968749
531,Hoka,0.08117,2.49685,0.03728,0.9355,99.49387,58.30258,0.29342,0.43685,25.5704,24.23475,0.04,0.038146789,0.11,28.14921616,28.07243344,28.0363485,25.67445445,0.902123412,0.043826105,0.945949518,28.18705414,1.214526318,2.766166789
532,Hoka,0.04688,1.28362,0.06638,0.64106,688.32749,144.7203,0.97352,0.55904,33.63983,18.70598,0.04,0.035534731,0.11,37.37233853,37.25379118,37.16393308,33.91799143,2.24645267,0.282287643,2.528740313,37.47348814,3.141482203,1.516034731
533,Hoka,0.0073,4.77528,0.44588,0.85778,668.92736,81.36402,0.30145,0.94761,21.48906,32.62055,0.04,0.037465051,0.11,55.71304366,55.66236764,55.40228821,22.25267132,6.50198573,0.439935349,6.941921079,55.99072051,1.691542274,4.970045051
534,Hoka,0.04376,5.3524,0.79653,0.86628,930.82109,137.11683,0.66107,0.20097,4.82926,-10.44262,0.04,0.038403327,0.11,19.7598417,19.64200334,19.5385896,5.125471602,2.585343446,0.107489302,2.692832748,19.86755501,1.039410281,5.584563327
535,Hoka,0.02343,1.87585,0.57964,0.82064,315.35094,137.01979,0.88842,0.35332,-0.34165,16.4544,0.04,0.037133306,0.11,23.78146464,23.50527186,23.06754455,0.955029709,10.94318278,0.844814579,11.78799736,24.25298454,1.930001985,2.086413306
536,Hoka,0.00065,2.19536,0.3274,0.18521,457.54782,149.18038,0.60624,0.09673,-5.33409,19.95748,0.04,0.039186164,0.11,21.06806437,21.06074669,20.61958993,-4.095713004,11.02891897,0.229053719,11.25797269,21.51838328,0.519211627,2.385196164
537,Hoka,0.05637,2.76123,0.12528,0.25079,291.05775,8.70361,0.85818,0.26413,32.50429,32.26382,0.04,0.037816038,0.11,35.35167235,35.29754607,35.26123524,32.60991162,0.90777076,0.052425823,0.960196583,35.39008021,1.443806776,3.005416038
538,Hoka,0.06339,6.14951,0.0538,0.17623,54.67489,122.19887,0.06201,0.3602,23.66959,-9.3578,0.04,0.03949656,0.11,-9.019198158,-8.693512347,-8.490586503,23.10443084,-5.073146104,-0.064664444,-5.137810548,-9.22471058,0.318660466,6.40239656
539,Hoka,0.05579,6.55306,0.8928,0.46306,581.88101,59.49157,0.42421,0.138,7.16361,-2.07308,0.04,0.038966496,0.11,7.33165346,7.330266156,7.329297195,7.166345319,0.024224041,0.000642491,0.024866532,7.332648122,0.663071957,6.797816496
540,Hoka,0.02572,0.37664,0.4762,0.62449,498.78313,133.46913,0.46526,0.44369,37.1828,-4.11112,0.04,0.037486395,0.11,8.737635309,10.06820625,12.00748728,31.49217778,-48.48202584,-3.250903464,-51.7329293,6.668318137,1.67634469,0.589846395
541,Hoka,0.06617,6.0928,0.57057,0.53238,868.22362,82.6703,0.84793,0.06108,-2.20566,31.0125,0.04,0.039456015,0.11,48.73539663,48.20106846,47.8824579,-1.317400993,7.965263866,0.109818017,8.075081883,49.0583999,0.3446779,6.348426015
542,Hoka,0.09324,1.09279,0.55492,0.40232,902.63635,82.53986,0.89904,0.45514,-5.22869,22.58278,0.04,0.036403007,0.11,35.16770566,32.34087691,31.23721895,-1.893735449,27.59144891,2.726319736,30.31776865,36.3804164,2.470257855,1.372433007
543,Hoka,0.07958,4.91579,0.8242,0.7741,169.03376,88.00155,0.65947,0.15827,14.6018,10.83347,0.04,0.038707639,0.11,13.37855388,13.39747777,13.40668233,14.57564233,-0.230113986,-0.007682991,-0.237796978,13.369042,0.8346941,5.184077639
544,Hoka,0.09033,2.87195,0.26125,0.73656,907.13416,27.06811,0.19795,0.67552,0.9014,0.75322,0.04,0.0384154,0.11,29.13311376,28.31330649,27.96466014,1.899726134,8.716158683,0.359533445,9.075692127,29.49614144,1.031226764,3.1506954
545,Hoka,0.07219,5.61116,0.54586,0.85612,281.51973,77.82971,0.34201,0.98464,-0.71343,-7.91725,0.04,0.037118466,0.11,0.70478319,0.68722357,0.67819481,-0.686673411,0.225718987,0.017522735,0.243241722,0.714512859,1.940768869,5.870468466
546,Hoka,0.08095,3.43849,0.97415,0.76457,455.03417,132.86022,0.8926,0.79339,-3.0798,16.01825,0.04,0.034326798,0.11,25.2085229,24.58349957,24.31845881,-2.230478607,6.626018975,1.095084596,7.721103571,25.51736705,4.131759206,3.703766798
547,Hoka,0.05842,5.94961,0.51142,0.19597,123.9724,37.13927,0.57086,0.29678,7.43704,29.73984,0.04,0.037901385,0.11,29.82485138,29.61239028,29.47455102,7.837086573,3.445981602,0.190805422,3.636787024,29.97032286,1.384260304,6.195931385
548,Hoka,0.04127,2.35878,0.65556,0.23896,469.15855,35.99038,0.27764,0.09132,6.73567,3.48003,0.04,0.039337629,0.11,7.319404811,7.309955194,7.300948034,6.760856766,0.22517901,0.003791588,0.228970598,7.328563635,0.420952621,2.589387629
549,Hoka,0.0381,1.9915,0.46573,0.13359,34.55808,132.38156,0.68352,0.39674,10.4147,38.32949,0.04,0.037158001,0.11,35.39064412,34.95348783,34.52713994,11.67683105,10.6586971,0.815221501,11.4739186,35.84960087,1.912104015,2.216758001
550,Hoka,0.09133,4.75768,0.80633,0.6241,791.06979,3.95621,0.68642,0.52602,35.09941,19.03799,0.04,0.036470436,0.11,40.32297434,40.22747439,40.18933878,35.21443239,0.953390131,0.09226792,1.045658051,40.36480066,2.419469129,5.035480436
